,Country Name,Country Code,Year,acce_fuel_tech,acce_electr,fore_area,gdp_grow,life_exp,mortal_rate,pop_65,parliment_women_seat,rate_labor,unemp_rate,log_pop_denst
46,Botswana,BWA,2019,63.9,69.9597396850586,27.1257918232668,2.99273763533627,69.592,0.045899999999999996,4.36589534127101,10.7692307692308,87.5781325158709,22.6100006103516,0.609050285128122
47,Botswana,BWA,2020,64.7,71.994758605957,26.9170504473029,-8.49289351078259,69.793,0.0448,4.51219517380945,10.7692307692308,86.1498725017271,24.9300003051758,0.6179918657616814
48,Brazil,BRA,2019,95.8,99.8000030517578,59.5585261792696,1.41115298506995,75.881,0.0149,9.25160803606065,15.009746588694,73.9107629468767,11.9300003051758,1.4022747253359706
49,Brazil,BRA,2020,95.9,100.0,59.4174780513368,-4.05904827267271,76.084,0.0147,9.59227461561959,14.6198830409357,70.7926537556154,13.6899995803833,1.4053706925307736
50,Brunei Darussalam,BRN,2019,100.0,100.0,72.1062618595825,3.86910986506845,75.86,0.0114,5.20881175208004,9.09090909090909,75.6857529182077,6.92000007629395,1.9149740646227837
51,Brunei Darussalam,BRN,2020,100.0,100.0,72.1062618595825,1.13357335070793,75.998,0.0115,5.5700959360335,9.09090909090909,74.9596620025112,7.68200016021729,1.919150566375186
52,Bulgaria,BGR,2019,0.0,100.0,35.7406042741341,4.03759208211947,75.1121951219512,0.0066,21.252967270985,25.8333333333333,79.297398408181,4.23000001907349,1.8079217579495415
53,Bulgaria,BGR,2020,0.0,99.6999969482422,35.8603537214444,-4.38714983385256,73.6073170731707,0.0060999999999999995,21.4679255574449,26.6666666666667,78.7835547370671,5.11999988555908,1.8053149421567534
54,Burkina Faso,BFA,2019,10.1,18.3748550415039,22.9035087719298,5.68811514943657,61.577,0.0878,2.40728753729201,13.3858267716535,78.9247422790987,4.69299983978271,1.8708371680849485
55,Burkina Faso,BFA,2020,10.6,18.957239151001,22.7207602339181,1.93032488957256,61.981,0.085,2.41102912448209,6.2992125984252,78.9247368132726,4.89499998092651,1.8830983033826776
56,Burundi,BDI,2019,0.2,11.3565282821655,10.8894080996885,1.84247667669987,61.584,0.056600000000000004,2.31209531524,36.3636363636364,102.537051393088,1.58899998664856,2.652256020911425
57,Burundi,BDI,2020,0.2,11.7355556488037,10.8894080996885,0.297577119233125,61.916,0.0544,2.38013742407565,38.2113821138211,102.536762641754,1.70700001716614,2.6656153611134767
58,Cabo Verde,CPV,2019,80.2,91.4000015258789,11.2704714640199,5.66775246034304,72.981,0.0149,4.69837344413431,23.6111111111111,77.0088453497317,12.2189998626709,2.135007104327457
59,Cabo Verde,CPV,2020,81.0,94.1617431640625,11.3449131513648,-14.7834050101145,73.166,0.014199999999999999,4.78572340720197,25.0,74.8333524672419,15.3059997558594,2.139760372077597
60,Cambodia,KHM,2019,32.6,84.0,46.589961477453,7.05410693233065,69.823,0.026600000000000002,4.7177691962329,20.0,87.7852960793181,0.146999999880791,1.9703356545282302
61,Cambodia,KHM,2020,36.8,86.4000015258789,45.7079651031045,-3.1475890983283,70.054,0.0257,4.85284824748422,20.0,86.0279980720424,0.331000000238419,1.9764156256930396
62,Cameroon,CMR,2019,22.2,63.4898796081543,43.147976560682,3.47505997865608,59.292,0.0747,2.72364990775371,31.1111111111111,87.0814926993125,3.63800001144409,1.7383088479692745
63,Cameroon,CMR,2020,21.9,64.7213668823242,43.02951069366,0.491914742161129,59.626,0.0722,2.7161558092875,33.8888888888889,87.0815038295774,3.83699989318848,1.7494020753477435
64,Canada,CAN,2019,100.0,100.0,38.6996371683291,1.87959202770178,82.0487804878049,0.0050999999999999995,17.6478968899213,28.9940828402367,87.6606768307749,5.65999984741211,0.6226231771447165
65,Canada,CAN,2020,100.0,100.0,38.6955125094946,-5.23302430280606,81.7487804878049,0.005,18.1043615051754,28.9940828402367,86.6996901450935,9.46000003814697,0.6276297112384398
66,Caribbean small states,CSS,2019,89.3145782771315,98.221954027314,89.8928245029023,0.616387706486776,73.7547323090936,0.017208326239018402,9.00063483310097,22.5950782997763,77.1962736410558,8.01764027020282,1.2620190867171588
67,Caribbean small states,CSS,2020,89.1771273254432,98.8189268976713,89.8207237248364,-8.16130498895376,73.8709059808875,0.0162405761805236,9.22912630594756,25.503355704698,75.2938925246544,9.82741043842722,1.2644125036943104
68,Central African Republic,CAF,2019,0.700000000000001,14.3000001907349,35.8486628784231,3.0,53.283,0.1066,2.81479015043671,8.57142857142857,80.21173378768,5.6230001449585,0.8817784953471197
69,Central African Republic,CAF,2020,0.800000000000001,15.4650840759277,35.8005072393977,0.829010003307488,53.679,0.103,2.79812670052199,8.57142857142857,79.4414024568812,6.35699987411499,0.8894518056497738
70,Central Europe and the Baltics,CEB,2019,97.5029926003063,100.0,34.4921349866542,4.07210227732671,77.2668440868557,0.00485105422538055,18.9529353485123,23.6927348449792,74.9959604085167,3.78125137870702,1.9664338473978147
71,Central Europe and the Baltics,CEB,2020,97.5128975793949,99.9796400333302,34.5198769482649,-3.81390515338175,76.1441688035782,0.0047457192178564,19.4406010605062,24.988431281814,74.577136365851,4.37269202516875,1.9654736646598776
72,Chad,TCD,2019,6.10000000000001,8.39999961853027,3.51175349428208,3.24718191743429,54.239,0.1135,2.4916416230991,14.8809523809524,68.1074053282573,1.12300002574921,1.1025810656341035
73,Chad,TCD,2020,6.79999999999999,11.080117225647,3.42519059720457,-0.947304885424217,54.505,0.11,2.49857785258663,15.4320987654321,66.8850946342951,1.74199998378754,1.115433375497202
74,Chile,CHL,2019,100.0,100.0,24.3268615204188,0.942005306544473,80.181,0.007,11.8815401277688,22.5806451612903,70.5696962733958,7.28999996185303,1.4063561854062818
75,Chile,CHL,2020,100.0,100.0,24.4921536665537,-5.77150166878876,80.329,0.0068,12.2426574192226,22.5806451612903,67.032107708069,11.1800003051758,1.410102105722735
76,China,CHN,2019,77.6,100.0,23.1411655427356,5.94971423273162,76.912,0.0079,11.4721930236832,24.9411764705882,83.9481461800988,4.51999998092651,2.1742563249034084
77,China,CHN,2020,79.4,100.0,23.3405957019611,2.3475135727457,77.097,0.0073,11.9682712029347,24.9411764705882,83.0106080034161,5.0,2.17523760280623
78,Colombia,COL,2019,92.5,99.7559204101563,53.4846327174403,3.28111680452643,77.287,0.0136,8.76583000729666,18.7134502923977,70.2903203472456,9.96000003814697,1.6567810992536791
79,Colombia,COL,2020,93.2,100.0,53.3050112663362,-6.79575810693639,77.46,0.0132,9.06056222316456,18.3431952662722,66.2366566020452,15.039999961853,1.6614444122238563
80,Comoros,COM,2019,7.80000000000001,84.2977752685547,17.9258463191832,1.75532827980625,64.321,0.0635,3.05540342654598,6.06060606060606,59.8880299663117,8.08199977874756,2.6601275569533187
81,Comoros,COM,2020,8.40000000000001,86.7371368408203,17.6894142933906,-0.128835487587722,64.525,0.0613,3.10579219665111,16.6666666666667,58.7107666840893,9.22299957275391,2.6695706608469054
82,"Congo, Dem. Rep.",COD,2019,3.75,19.1000003814697,56.1331289561324,4.38452888103882,60.681,0.0838,3.01693961741257,10.0,90.1380277649383,4.45100021362305,1.5830114319752135
83,"Congo, Dem. Rep.",COD,2020,3.7,19.1000003814697,55.6473125868419,1.7354227636007,60.971,0.08120000000000001,3.0186708888426,12.8,88.4185710691881,5.26599979400635,1.5966597944948606
84,"Congo, Rep.",COG,2019,32.6,48.4074745178223,64.307467057101,-0.0868859566422202,64.57,0.0525,2.7214158960455,11.2582781456954,97.3616530669878,20.6219997406006,1.197432250579497
85,"Congo, Rep.",COG,2020,34.9,49.5171012878418,64.2635431918009,-7.94444567858203,64.804,0.0446,2.76275093161815,11.2582781456954,95.3458016844893,22.8430004119873,1.2083982289301203
86,Costa Rica,CRI,2019,95.6,99.7099990844727,59.1167254210732,2.25631507916432,80.279,0.008199999999999999,9.88043532311942,45.6140350877193,67.865746260714,11.4899997711182,1.9950007656473598
87,Costa Rica,CRI,2020,95.7,99.9000015258789,59.4373286329808,-4.06367653504677,80.465,0.0079,10.2530997515173,45.6140350877193,65.3893754933724,17.4099998474121,1.9989878492439646
88,Cote d'Ivoire,CIV,2019,30.3,68.4595565795898,9.27547169811321,6.23170951305083,57.783,0.0803,2.87311934294126,10.9803921568627,70.9253775689133,3.31800007820129,1.9077856530138482
89,Cote d'Ivoire,CIV,2020,31.8,69.6791229248047,8.92047169811321,1.95833247878154,58.104,0.07790000000000001,2.88256919311703,11.3725490196078,70.9257211272929,3.48799991607666,1.9188192715869359
90,Croatia,HRV,2019,100.0,100.0,34.2217706308535,3.48194560339674,78.4243902439025,0.0046,20.8601352345977,20.5298013245033,78.4779124507357,6.61999988555908,1.8563478850439057
91,Croatia,HRV,2020,100.0,100.0,34.2659480473582,-8.09976125177539,77.7243902439024,0.0046,21.2522352382927,31.1258278145695,77.1020525438541,7.51000022888184,1.8544664769597665
92,Cuba,CUB,2019,93.6,99.8000030517578,31.233140655106,-0.164839982463832,78.802,0.0052,15.5649591568629,53.2231404958678,59.7749362090564,1.73500001430511,2.0381660823337135
93,Cuba,CUB,2020,93.8,100.0,31.233140655106,-10.9483409741617,78.892,0.0050999999999999995,15.8934142377564,53.2231404958678,58.5975891341945,2.62400007247925,2.0379028236020162
94,Cyprus,CYP,2019,100.0,100.0,18.6742424242424,5.28318739627791,80.982,0.0028,14.0482656487913,17.8571428571429,83.4194656236306,7.07000017166138,2.112992881333585
95,Cyprus,CYP,2020,100.0,100.0,18.6720779220779,-5.2289880999943,81.135,0.0028,14.4088046720155,19.6428571428571,81.682472266188,7.59000015258789,2.1161651720065184
96,Czech Republic,CZE,2019,100.0,100.0,34.6538860103627,3.02947825716996,79.2292682926829,0.003,19.8007448446372,22.5,76.7405877884051,2.00999999046326,2.1406232258856766
97,Czech Republic,CZE,2020,100.0,100.0,34.6773316062176,-5.79781387689806,78.2268292682927,0.0029,20.1429902620987,22.5,76.0570630823282,2.54999995231628,2.141679528573259
98,Denmark,DNK,2019,100.0,100.0,15.6875,2.11466420842453,81.4512195121951,0.0037,19.965259128921,39.1061452513966,86.7330723027126,5.01999998092651,2.1624465575409872
99,Denmark,DNK,2020,100.0,100.0,15.711,-2.06212495876164,81.5512195121951,0.0036,20.1639894465007,39.6648044692737,86.9850750316326,5.6399998664856,2.163713139081726
100,Djibouti,DJI,2019,9.5,61.2119293212891,0.245901639344262,7.77049725726383,67.112,0.0578,4.60906364271334,26.1538461538462,39.8126228948539,26.3570003509521,1.6232479521286076
101,Djibouti,DJI,2020,9.65,61.7670822143555,0.250215703192407,0.499999999999986,67.49,0.0559,4.70647773279352,26.1538461538462,38.7512437261787,28.3899993896484,1.6296443920977886
102,Dominica,DMA,2019,89.3,100.0,63.8266666666667,7.57139159692866,0.0,0.035,0.0,25.0,0.0,0.0,1.9811115675123296
